# SYNTHETIC DATA - NOT A REAL CLIENT. Acme Widgets LLC, tax year 2025, ship-to state sales. Lines starting with # are comments.
transaction_id,date,ship_to_state,amount_usd,channel
TXN-02847,2025-12-04,CO,1260.99,wholesale
TXN-02848,2025-12-04,NY,1188.97,website
TXN-02849,2025-12-04,TX,360.25,website
TXN-02850,2025-12-04,TX,494.97,wholesale
TXN-02851,2025-12-04,TX,637.57,marketplace
TXN-02852,2025-12-04,TX,885.36,website
TXN-02853,2025-12-04,TX,957.52,website
TXN-02854,2025-12-05,CA,534.55,website
TXN-02855,2025-12-05,CO,497.69,website
TXN-02856,2025-12-05,CO,564.66,wholesale
TXN-02857,2025-12-05,CO,1020.30,website
TXN-02858,2025-12-05,CO,1165.81,wholesale
TXN-02859,2025-12-05,CO,1188.88,wholesale
TXN-02860,2025-12-05,TX,517.21,website
TXN-02861,2025-12-05,TX,602.56,website
TXN-02862,2025-12-06,CA,473.89,wholesale
TXN-02863,2025-12-06,CA,1094.33,wholesale
TXN-02864,2025-12-06,CO,770.63,website
TXN-02865,2025-12-06,CO,906.57,website
TXN-02866,2025-12-06,CO,946.43,wholesale
TXN-02867,2025-12-06,CO,1077.46,website
TXN-02868,2025-12-06,TX,922.63,website
TXN-02869,2025-12-06,TX,960.02,marketplace
TXN-02870,2025-12-07,TX,554.66,website
TXN-02871,2025-12-07,TX,844.81,website
TXN-02872,2025-12-07,TX,984.16,website
TXN-02873,2025-12-08,CO,449.00,wholesale
TXN-02874,2025-12-08,CO,991.00,wholesale
TXN-02875,2025-12-08,CO,1097.57,website
TXN-02876,2025-12-08,CO,1324.74,wholesale
TXN-02877,2025-12-08,TX,633.41,website
TXN-02878,2025-12-08,TX,807.67,wholesale
TXN-02879,2025-12-09,CO,576.41,website
TXN-02880,2025-12-09,CO,602.41,wholesale
TXN-02881,2025-12-09,CO,863.44,website
TXN-02882,2025-12-09,CO,1267.21,website
TXN-02883,2025-12-09,TX,406.90,marketplace
TXN-02884,2025-12-09,TX,468.70,wholesale
TXN-02885,2025-12-09,TX,704.23,wholesale
TXN-02886,2025-12-09,WA,416.33,marketplace
TXN-02887,2025-12-09,WA,623.05,website
TXN-02888,2025-12-09,WA,773.41,website
TXN-02889,2025-12-10,CO,503.88,website
TXN-02890,2025-12-10,CO,749.16,wholesale
TXN-02891,2025-12-10,CO,1309.90,marketplace
TXN-02892,2025-12-10,TX,566.07,website
TXN-02893,2025-12-10,TX,622.29,website
TXN-02894,2025-12-10,TX,627.66,wholesale
TXN-02895,2025-12-10,TX,668.09,website
TXN-02896,2025-12-10,TX,832.31,website
TXN-02897,2025-12-10,TX,838.43,website
TXN-02898,2025-12-10,TX,896.31,website
TXN-02899,2025-12-11,CA,468.01,website
TXN-02900,2025-12-11,CA,800.47,website
TXN-02901,2025-12-11,CO,477.70,website
TXN-02902,2025-12-11,CO,791.25,website
TXN-02903,2025-12-11,CO,833.62,wholesale
TXN-02904,2025-12-11,CO,952.10,wholesale
TXN-02905,2025-12-11,CO,1104.05,website
TXN-02906,2025-12-11,CO,1193.95,website
TXN-02907,2025-12-11,CO,1234.45,website
TXN-02908,2025-12-11,NY,919.16,wholesale
TXN-02909,2025-12-11,TX,889.04,website
TXN-02910,2025-12-12,CA,395.35,website
TXN-02911,2025-12-12,CA,646.18,website
TXN-02912,2025-12-12,CO,637.45,website
TXN-02913,2025-12-12,TX,472.06,website
TXN-02914,2025-12-12,TX,559.32,website
TXN-02915,2025-12-12,TX,608.39,website
TXN-02916,2025-12-12,TX,948.68,marketplace
TXN-02917,2025-12-13,CO,614.80,website
TXN-02918,2025-12-13,TX,353.98,website
TXN-02919,2025-12-13,TX,382.88,website
TXN-02920,2025-12-13,TX,473.47,website
TXN-02921,2025-12-13,TX,846.10,wholesale
TXN-02922,2025-12-13,TX,992.99,marketplace
TXN-02923,2025-12-14,CA,408.59,website
TXN-02924,2025-12-14,CA,838.71,website
TXN-02925,2025-12-14,CO,990.93,website
TXN-02926,2025-12-14,CO,1045.44,wholesale
TXN-02927,2025-12-14,CO,1251.17,wholesale
TXN-02928,2025-12-14,TX,533.29,wholesale
TXN-02929,2025-12-14,TX,930.58,wholesale
TXN-02930,2025-12-14,WA,634.11,website
TXN-02931,2025-12-14,WA,724.63,website
TXN-02932,2025-12-15,CO,495.58,website
TXN-02933,2025-12-15,CO,515.04,website
TXN-02934,2025-12-15,CO,617.03,website
TXN-02935,2025-12-15,CO,927.74,marketplace
TXN-02936,2025-12-15,TX,1018.99,website
TXN-02937,2025-12-15,WA,466.46,website
TXN-02938,2025-12-16,CA,804.09,wholesale
TXN-02939,2025-12-16,CA,1070.14,website
TXN-02940,2025-12-16,CO,1069.11,website
TXN-02941,2025-12-16,CO,1195.61,website
TXN-02942,2025-12-16,TX,466.37,website
TXN-02943,2025-12-16,TX,544.03,website
TXN-02944,2025-12-16,TX,873.71,wholesale
TXN-02945,2025-12-16,TX,883.54,website
TXN-02946,2025-12-16,WA,324.17,website
TXN-02947,2025-12-16,WA,403.93,marketplace
TXN-02948,2025-12-16,WA,626.18,website
TXN-02949,2025-12-17,CA,649.08,website
TXN-02950,2025-12-17,CO,1009.15,website
TXN-02951,2025-12-17,CO,1222.37,website
TXN-02952,2025-12-17,CO,1330.07,website
TXN-02953,2025-12-17,NY,1066.01,website
TXN-02954,2025-12-17,TX,401.31,marketplace
TXN-02955,2025-12-17,TX,850.15,website
TXN-02956,2025-12-17,TX,993.44,website
TXN-02957,2025-12-17,WA,759.93,website
TXN-02958,2025-12-18,CO,553.34,wholesale
TXN-02959,2025-12-18,CO,867.09,website
TXN-02960,2025-12-18,CO,930.59,wholesale
TXN-02961,2025-12-18,CO,1191.08,website
TXN-02962,2025-12-18,TX,913.12,wholesale
TXN-02963,2025-12-18,WA,451.31,wholesale
TXN-02964,2025-12-19,CO,653.00,website
TXN-02965,2025-12-19,CO,950.98,website
TXN-02966,2025-12-19,CO,1158.06,marketplace
TXN-02967,2025-12-19,TX,358.01,website
TXN-02968,2025-12-19,TX,1018.94,marketplace
TXN-02969,2025-12-19,WA,316.10,website
TXN-02970,2025-12-20,CA,370.01,website
TXN-02971,2025-12-20,CA,700.85,website
TXN-02972,2025-12-20,CO,517.66,wholesale
TXN-02973,2025-12-20,CO,804.43,website
TXN-02974,2025-12-20,CO,888.44,website
TXN-02975,2025-12-20,CO,899.24,website
TXN-02976,2025-12-20,CO,955.95,website
TXN-02977,2025-12-20,CO,1124.02,marketplace
TXN-02978,2025-12-20,TX,351.25,website
TXN-02979,2025-12-20,TX,425.99,website
TXN-02980,2025-12-20,TX,493.39,website
TXN-02981,2025-12-20,TX,873.31,website
TXN-02982,2025-12-20,TX,902.01,wholesale
TXN-02983,2025-12-20,TX,958.08,wholesale
TXN-02984,2025-12-21,CA,463.96,wholesale
TXN-02985,2025-12-21,CA,499.43,website
TXN-02986,2025-12-21,CA,614.47,website
TXN-02987,2025-12-21,CO,571.10,website
TXN-02988,2025-12-21,CO,582.76,marketplace
TXN-02989,2025-12-21,CO,700.07,website
TXN-02990,2025-12-21,CO,736.70,website
TXN-02991,2025-12-21,CO,827.98,website
TXN-02992,2025-12-21,TX,506.94,website
TXN-02993,2025-12-21,TX,960.26,website
TXN-02994,2025-12-21,WA,441.51,wholesale
TXN-02995,2025-12-22,CO,1166.81,website
TXN-02996,2025-12-22,TX,349.11,wholesale
TXN-02997,2025-12-22,WA,274.40,website
TXN-02998,2025-12-23,CA,969.58,website
TXN-02999,2025-12-23,CO,755.73,website
TXN-03000,2025-12-23,CO,1050.34,wholesale
TXN-03001,2025-12-23,TX,467.81,website
TXN-03002,2025-12-23,TX,599.05,website
TXN-03003,2025-12-23,TX,607.26,wholesale
TXN-03004,2025-12-23,TX,709.95,wholesale
TXN-03005,2025-12-23,TX,743.43,website
TXN-03006,2025-12-23,TX,1014.63,website
TXN-03007,2025-12-23,WA,267.72,website
TXN-03008,2025-12-24,CA,684.85,website
TXN-03009,2025-12-24,CA,1042.80,website
TXN-03010,2025-12-24,CO,611.92,website
TXN-03011,2025-12-24,CO,687.06,wholesale
TXN-03012,2025-12-24,CO,892.44,website
TXN-03013,2025-12-24,CO,896.83,website
TXN-03014,2025-12-24,CO,896.89,wholesale
TXN-03015,2025-12-24,CO,919.02,website
TXN-03016,2025-12-24,CO,976.91,website
TXN-03017,2025-12-24,FL,469.32,wholesale
TXN-03018,2025-12-24,TX,747.22,marketplace
TXN-03019,2025-12-24,WA,398.55,website
TXN-03020,2025-12-25,CA,819.07,website
TXN-03021,2025-12-25,CO,1021.51,wholesale
TXN-03022,2025-12-25,CO,1326.18,website
TXN-03023,2025-12-25,TX,355.80,website
TXN-03024,2025-12-25,WA,449.05,website
TXN-03025,2025-12-25,WA,641.52,website
TXN-03026,2025-12-26,CA,450.74,website
TXN-03027,2025-12-26,CO,603.98,website
TXN-03028,2025-12-26,CO,620.48,website
TXN-03029,2025-12-26,CO,1129.89,website
TXN-03030,2025-12-26,CO,1332.19,website
TXN-03031,2025-12-26,TX,390.36,website
TXN-03032,2025-12-26,TX,393.59,website
TXN-03033,2025-12-26,TX,513.59,wholesale
TXN-03034,2025-12-26,TX,629.49,marketplace
TXN-03035,2025-12-26,TX,764.07,wholesale
TXN-03036,2025-12-26,TX,767.70,website
TXN-03037,2025-12-26,TX,851.51,website
TXN-03038,2025-12-27,CO,477.19,wholesale
TXN-03039,2025-12-27,CO,500.18,website
TXN-03040,2025-12-27,CO,559.17,website
TXN-03041,2025-12-27,CO,717.52,wholesale
TXN-03042,2025-12-27,TX,601.83,wholesale
TXN-03043,2025-12-27,WA,783.53,marketplace
TXN-03044,2025-12-28,CA,723.44,website
TXN-03045,2025-12-28,CO,1080.66,wholesale
TXN-03046,2025-12-28,CO,1255.46,website
TXN-03047,2025-12-28,TX,462.03,wholesale
TXN-03048,2025-12-28,TX,489.93,website
TXN-03049,2025-12-28,TX,686.23,website
TXN-03050,2025-12-28,TX,816.41,website
TXN-03051,2025-12-28,WA,504.85,wholesale
TXN-03052,2025-12-29,CA,456.71,website
TXN-03053,2025-12-29,CO,998.88,wholesale
TXN-03054,2025-12-29,CO,1010.68,website
TXN-03055,2025-12-29,CO,1256.07,website
TXN-03056,2025-12-29,TX,551.13,website
TXN-03057,2025-12-29,TX,897.91,website
TXN-03058,2025-12-30,CA,700.77,wholesale
TXN-03059,2025-12-30,CA,911.18,marketplace
TXN-03060,2025-12-30,CO,605.03,website
TXN-03061,2025-12-30,CO,924.08,website
TXN-03062,2025-12-30,TX,768.88,wholesale
TXN-03063,2025-12-30,WA,334.15,website
TXN-03064,2025-12-31,CA,592.65,website
TXN-03065,2025-12-31,CO,490.59,wholesale
TXN-03066,2025-12-31,CO,741.47,website
TXN-03067,2025-12-31,CO,781.01,website
TXN-03068,2025-12-31,CO,1008.08,marketplace
TXN-03069,2025-12-31,CO,1016.60,website
TXN-03070,2025-12-31,CO,1188.07,wholesale
TXN-03071,2025-12-31,CO,1262.14,website
TXN-03072,2025-12-31,TX,393.14,website
TXN-03073,2025-12-31,TX,499.82,website
TXN-03074,2025-12-31,TX,813.85,wholesale
TXN-03075,2025-12-31,TX,1030.84,wholesale
